"last_name, first_name","player_id","year","pa","bip","ba","est_ba","est_ba_minus_ba_diff","slg","est_slg","est_slg_minus_slg_diff","woba","est_woba","est_woba_minus_woba_diff","era","xera","era_minus_xera_diff"
"Faucher, Calvin","676534","2024","235","142",0.246,0.23,0.015999999999999986,0.342,0.34,0.0020000000000000018,0.299,0.302,-0.0030000000000000027,"3.19","3.70","-0.514"
"Miller, Tyson","668338","2024","235","165",0.18,0.218,-0.038000000000000006,0.313,0.396,-0.08300000000000002,0.242,0.29,-0.04799999999999999,"2.32","3.39","-1.067"
"Payamps, Joel","606303","2024","235","156",0.184,0.232,-0.048000000000000015,0.34,0.431,-0.09099999999999997,0.254,0.314,-0.06,"3.05","4.02","-0.969"
"McFarland, T.J.","519008","2024","235","175",0.252,0.238,0.014000000000000012,0.367,0.352,0.015000000000000013,0.293,0.291,0.0020000000000000018,"3.81","3.42","0.392"
"Muñoz, Andrés","662253","2024","232","126",0.153,0.177,-0.023999999999999994,0.257,0.312,-0.05499999999999999,0.233,0.269,-0.036000000000000004,"2.12","2.90","-0.776"
"Kimbrel, Craig","518886","2024","232","123",0.208,0.216,-0.008000000000000007,0.365,0.39,-0.025000000000000022,0.309,0.323,-0.014000000000000012,"5.33","4.28","1.051"
"Rainey, Tanner","663432","2024","231","154",0.239,0.233,0.005999999999999978,0.416,0.488,-0.07200000000000001,0.335,0.36,-0.024999999999999967,"4.76","5.48","-0.715"
"Hudson, Bryan","663542","2024","231","148",0.135,0.195,-0.06,0.279,0.342,-0.063,0.218,0.273,-0.05500000000000002,"1.73","2.99","-1.257"
"Bender, Anthony","669622","2024","228","147",0.245,0.229,0.015999999999999986,0.353,0.341,0.011999999999999955,0.296,0.29,0.006000000000000005,"4.08","3.39","0.685"
"Phillips, Evan","623465","2024","228","147",0.232,0.223,0.009000000000000008,0.372,0.354,0.018000000000000016,0.288,0.284,0.0040000000000000036,"3.62","3.25","0.372"
"Duran, Jhoan","661395","2024","228","141",0.235,0.207,0.027999999999999997,0.363,0.291,0.07200000000000001,0.292,0.265,0.02699999999999997,"3.64","2.81","0.834"
"Peguero, Elvis","665625","2024","227","151",0.264,0.247,0.017000000000000015,0.36,0.364,-0.0040000000000000036,0.317,0.316,0.0010000000000000009,"2.98","4.08","-1.099"
"Elder, Bryce","693821","2024","226","161",0.311,0.281,0.02999999999999997,0.49,0.441,0.04899999999999999,0.37,0.343,0.02699999999999997,"6.52","4.90","1.623"
"Boyle, Joe","671212","2024","226","126",0.235,0.214,0.02099999999999999,0.346,0.33,0.01599999999999996,0.334,0.323,0.01100000000000001,"6.42","4.28","2.14"
"Bernardino, Brennan","657514","2024","226","142",0.256,0.231,0.024999999999999994,0.405,0.388,0.017000000000000015,0.322,0.31,0.01200000000000001,"4.06","3.91","0.149"
"Miller, Shelby","571946","2024","225","158",0.202,0.22,-0.017999999999999988,0.384,0.398,-0.014000000000000012,0.28,0.303,-0.022999999999999965,"4.53","3.72","0.807"
"Schreiber, John","670167","2024","224","154",0.242,0.228,0.013999999999999985,0.318,0.318,0,0.287,0.288,-0.0010000000000000009,"3.66","3.34","0.318"
"Slaten, Justin","686580","2024","224","155",0.223,0.234,-0.01100000000000001,0.318,0.36,-0.04199999999999998,0.253,0.284,-0.030999999999999972,"2.93","3.25","-0.322"
"Rodriguez, Eduardo","593958","2024","224","157",0.277,0.272,0.0050000000000000044,0.475,0.491,-0.016000000000000014,0.35,0.358,-0.008000000000000007,"5.04","5.41","-0.37"
"Holderman, Colin","670059","2024","223","137",0.223,0.21,0.013000000000000012,0.367,0.376,-0.009000000000000008,0.307,0.316,-0.009000000000000008,"3.16","4.08","-0.924"
"Brown, Ben","676962","2024","222","138",0.208,0.229,-0.02100000000000002,0.33,0.411,-0.08099999999999996,0.268,0.321,-0.05299999999999999,"3.58","4.22","-0.642"
"Turnbull, Spencer","605513","2024","222","139",0.188,0.228,-0.04000000000000001,0.325,0.385,-0.06,0.272,0.314,-0.04199999999999998,"2.65","4.02","-1.37"
"Martinez, Seth","661527","2024","222","164",0.246,0.243,0.0030000000000000027,0.422,0.397,0.024999999999999967,0.323,0.316,0.007000000000000006,"3.59","4.08","-0.491"
"Rodríguez, Randy","678495","2024","221","146",0.24,0.209,0.031,0.372,0.355,0.017000000000000015,0.301,0.285,0.016000000000000014,"4.30","3.27","1.029"
"Priester, Quinn","682990","2024","221","171",0.277,0.269,0.008000000000000007,0.421,0.414,0.007000000000000006,0.327,0.328,-0.0010000000000000009,"4.71","4.43","0.281"
"Martin, Davis","663436","2024","220","145",0.26,0.224,0.036000000000000004,0.365,0.378,-0.013000000000000012,0.324,0.316,0.008000000000000007,"4.32","4.08","0.24"
"Harvey, Hunter","640451","2024","219","143",0.259,0.276,-0.017000000000000015,0.442,0.465,-0.02300000000000002,0.333,0.349,-0.01599999999999996,"4.44","5.10","-0.659"
"Jansen, Kenley","445276","2024","218","135",0.196,0.207,-0.010999999999999982,0.304,0.368,-0.064,0.253,0.286,-0.032999999999999974,"3.29","3.29","0.003"
"Brazobán, Huascar","623211","2024","217","138",0.201,0.224,-0.022999999999999993,0.28,0.323,-0.04299999999999998,0.269,0.3,-0.030999999999999972,"3.83","3.64","0.192"
"Roupp, Landen","694738","2024","217","143",0.226,0.238,-0.011999999999999983,0.326,0.363,-0.03699999999999998,0.294,0.313,-0.019000000000000017,"3.58","3.99","-0.414"
"Ruiz, José","614179","2024","217","147",0.26,0.252,0.008000000000000007,0.423,0.419,0.0040000000000000036,0.32,0.318,0.0020000000000000018,"3.71","4.14","-0.434"
"Grove, Michael","675627","2024","216","139",0.241,0.218,0.022999999999999993,0.382,0.366,0.016000000000000014,0.308,0.298,0.010000000000000009,"5.12","3.59","1.528"
"Díaz, Edwin","621242","2024","216","109",0.188,0.164,0.023999999999999994,0.328,0.292,0.03600000000000003,0.269,0.249,0.020000000000000018,"3.52","2.48","1.042"
"Thielbar, Caleb","573204","2024","216","139",0.266,0.233,0.033,0.41,0.399,0.010999999999999954,0.327,0.316,0.01100000000000001,"5.32","4.08","1.244"
"López, Jorge","605347","2024","216","146",0.235,0.218,0.016999999999999987,0.372,0.384,-0.01200000000000001,0.298,0.298,0,"2.89","3.59","-0.703"
"Sims, Lucas","608371","2024","215","134",0.229,0.22,0.009000000000000008,0.413,0.397,0.01599999999999996,0.331,0.324,0.007000000000000006,"4.38","4.31","0.068"
"Estévez, Carlos","608032","2024","212","149",0.192,0.218,-0.025999999999999995,0.313,0.404,-0.09100000000000003,0.235,0.283,-0.04799999999999999,"2.46","3.22","-0.765"
"Wicks, Jordan","696136","2024","212","148",0.291,0.265,0.025999999999999968,0.497,0.465,0.03199999999999997,0.373,0.352,0.02100000000000002,"5.48","5.20","0.278"
"Kolek, Stephen","663568","2024","211","156",0.303,0.28,0.022999999999999965,0.41,0.416,-0.006000000000000005,0.336,0.333,0.0030000000000000027,"5.21","4.58","0.627"
"Nardi, Andrew","677053","2024","210","121",0.234,0.194,0.04000000000000001,0.426,0.332,0.09399999999999997,0.312,0.265,0.046999999999999986,"5.07","2.81","2.264"
"Hoeing, Bryan","663773","2024","210","153",0.219,0.283,-0.06399999999999997,0.316,0.46,-0.14400000000000002,0.259,0.344,-0.08499999999999996,"2.18","4.93","-2.75"
"Moore, Matt","519043","2024","210","141",0.218,0.214,0.0040000000000000036,0.436,0.424,0.01200000000000001,0.329,0.324,0.0050000000000000044,"5.03","4.31","0.718"
"Green, Chad","643338","2024","210","148",0.216,0.232,-0.016000000000000014,0.379,0.447,-0.068,0.276,0.308,-0.03199999999999997,"3.21","3.86","-0.654"
"Banda, Anthony","607455","2024","209","139",0.238,0.227,0.010999999999999982,0.351,0.368,-0.017000000000000015,0.281,0.285,-0.003999999999999948,"3.08","3.27","-0.189"
"Mlodzinski, Carmen","669387","2024","209","142",0.223,0.226,-0.0030000000000000027,0.315,0.341,-0.026000000000000023,0.272,0.288,-0.01599999999999996,"3.38","3.34","0.035"
"Pop, Zach","647315","2024","209","155",0.243,0.264,-0.02100000000000002,0.422,0.429,-0.007000000000000006,0.315,0.335,-0.020000000000000018,"5.59","4.64","0.946"
"Wilson, Justin","458677","2024","209","143",0.286,0.239,0.046999999999999986,0.495,0.446,0.04899999999999999,0.354,0.317,0.03699999999999998,"5.59","4.11","1.483"
"Ramírez, Yohan","670990","2024","208","134",0.28,0.25,0.030000000000000027,0.423,0.39,0.032999999999999974,0.351,0.331,0.019999999999999962,"6.20","4.52","1.68"
"Dubin, Shawn","681869","2024","207","130",0.256,0.218,0.038000000000000006,0.375,0.346,0.029000000000000026,0.324,0.312,0.01200000000000001,"4.17","3.97","0.199"
"Ferguson, Tyler","621053","2024","207","119",0.178,0.209,-0.031,0.306,0.374,-0.068,0.262,0.301,-0.03899999999999998,"3.68","3.67","0.012"
